ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,γ1-2,PS1C1,,,AS1C1,,変位計1
1109,211.8,241.82,5.23,-0.1,-0.03,9.82,0,0,4.16,0,0,0,232.5,30.5,0,1817,5553,,0.099753086,0.097562887,211.8,,,,,57.63,149.01,241.82
1110,209.2,240.95,5.23,-0.1,-0.04,9.79,0,0,4.15,0,0,0,232,30.5,0,1817,5554,,0.099506173,0.097204124,209.2,,,,,56.76,148.14,240.95
1111,207,240.18,5.24,-0.1,-0.05,9.76,0,0,4.14,0,0,0,230.5,30,0,1817,5556,,0.099012346,0.096882474,207,,,,,55.99,147.37,240.18
1112,204.8,239.48,5.23,-0.1,-0.03,9.73,0,0,4.12,0,0,0,230.5,30,0,1817,5557,,0.099012346,0.096597938,204.8,,,,,55.29,146.67,239.48
1113,201.4,238.8,5.24,-0.09,-0.01,9.71,0,0,4.09,0,0,0,230,30.5,0,1817,5558,,0.098518519,0.096313402,201.4,,,,,54.61,145.99,238.8
1114,201,238.03,5.13,-0.1,-0.02,9.67,0,0,4.09,0,0,0,228.5,30,0,1817,5559,,0.098024691,0.096041237,201,,,,,53.84,145.22,238.03
1115,199.6,237.34,5.14,-0.09,-0.02,9.63,0,0,4.07,0,0,0,228,29.5,0,1817,5600,,0.098024691,0.095752577,199.6,,,,,53.15,144.53,237.34
1116,197.2,236.6,5.14,-0.09,-0.03,9.6,0,0,4.06,0,0,0,227,30,0,1817,5602,,0.097283951,0.095447423,197.2,,,,,52.41,143.79,236.6
1117,196.6,235.88,5.13,-0.1,-0.03,9.57,0,0,4.04,0,0,0,226.5,30,0,1817,5603,,0.097037037,0.095154639,196.6,,,,,51.69,143.07,235.88
1118,195.6,235.21,5.11,-0.1,-0.03,9.53,0,0,4.02,0,0,0,226.5,29.5,0,1817,5604,,0.097283951,0.094886598,195.6,,,,,51.02,142.4,235.21
1119,193.2,234.23,5.13,-0.09,-0.04,9.48,0,0,4.01,0,0,0,225,29.5,0,1817,5606,,0.09654321,0.094474227,193.2,,,,,50.04,141.42,234.23
1120,190.2,233.46,5.03,-0.08,-0.02,9.44,0,0,3.99,0,0,0,224,29,0,1817,5607,,0.096296296,0.094197938,190.2,,,,,49.27,140.65,233.46
1121,187.6,232.67,5.02,-0.08,-0.02,9.43,0,0,3.97,0,0,0,223.5,29,0,1817,5608,,0.096049383,0.093876289,187.6,,,,,48.48,139.86,232.67
1122,187,231.9,5.03,-0.09,-0.03,9.37,0,0,3.95,0,0,0,222.5,30,0,1817,5610,,0.095061728,0.093554639,187,,,,,47.71,139.09,231.9
1123,186,231.13,5.02,-0.08,-0.02,9.34,0,0,3.93,0,0,0,221.5,29,0,1817,5611,,0.095061728,0.093241237,186,,,,,46.94,138.32,231.13
1124,184.6,230.39,5.03,-0.1,-0.04,9.3,0,0,3.92,0,0,0,221.5,29,0,1817,5612,,0.095061728,0.092931959,184.6,,,,,46.2,137.58,230.39
1125,182.2,229.67,5.02,-0.09,-0.03,9.27,0,0,3.9,0,0,0,220,29,0,1817,5613,,0.094320988,0.092639175,182.2,,,,,45.48,136.86,229.67
1126,180,228.9,4.94,-0.1,-0.03,9.24,0,0,3.88,0,0,0,220,29,0,1817,5614,,0.094320988,0.092354639,180,,,,,44.71,136.09,228.9
1127,178.8,228.09,4.93,-0.09,-0.03,9.2,0,0,3.87,0,0,0,219,28.5,0,1817,5616,,0.094074074,0.092024742,178.8,,,,,43.9,135.28,228.09
1128,176.8,227.28,4.93,-0.09,-0.04,9.16,0,0,3.85,0,0,0,218,29,0,1817,5617,,0.093333333,0.091690722,176.8,,,,,43.09,134.47,227.28
1129,174.6,226.57,4.91,-0.08,-0.02,9.14,0,0,3.84,0,0,0,218,28.5,0,1817,5618,,0.093580247,0.091406186,174.6,,,,,42.38,133.76,226.57
1130,174.4,225.79,4.92,-0.09,-0.03,9.1,0,0,3.82,0,0,0,217,28.5,0,1817,5620,,0.09308642,0.091080412,174.4,,,,,41.6,132.98,225.79
1131,172.8,225.12,4.92,-0.09,-0.04,9.08,0,0,3.8,0,0,0,216.5,28.5,0,1817,5621,,0.092839506,0.090804124,172.8,,,,,40.93,132.31,225.12
1132,171.8,224.34,4.91,-0.09,-0.05,9.02,0,0,3.78,0,0,0,215.5,28.5,0,1817,5622,,0.092345679,0.090486598,171.8,,,,,40.15,131.53,224.34
1133,169.8,223.67,4.79,-0.1,-0.05,8.98,0,0,3.78,0,0,0,215,28.5,0,1817,5623,,0.092098765,0.090259794,169.8,,,,,39.48,130.86,223.67
1134,167.8,222.75,4.79,-0.1,-0.04,8.94,0,0,3.76,0,0,0,214,28,0,1817,5625,,0.091851852,0.089880412,167.8,,,,,38.56,129.94,222.75
1135,161.4,222.02,4.79,-0.1,-0.04,8.89,0,0,3.74,0,0,0,213,28.5,0,1817,5626,,0.091111111,0.089579381,161.4,,,,,37.83,129.21,222.02
1136,161,221.24,4.78,-0.1,-0.05,8.84,0,0,3.73,0,0,0,212.5,28,0,1817,5627,,0.091111111,0.089261856,161,,,,,37.05,128.43,221.24
1137,159.2,220.46,4.79,-0.1,-0.05,8.8,0,0,3.71,0,0,0,211.5,28,0,1817,5628,,0.090617284,0.088936082,159.2,,,,,36.27,127.65,220.46
1138,157.4,219.69,4.78,-0.1,-0.05,8.76,0,0,3.7,0,0,0,211,28,0,1817,5630,,0.09037037,0.08862268,157.4,,,,,35.5,126.88,219.69
1139,156.2,219.01,4.67,-0.11,-0.05,8.73,0,0,3.68,0,0,0,210.5,27.5,0,1817,5631,,0.09037037,0.088387629,156.2,,,,,34.82,126.2,219.01
1140,153.8,218.25,4.67,-0.11,-0.05,8.68,0,0,3.66,0,0,0,209.5,27.5,0,1817,5632,,0.089876543,0.088074227,153.8,,,,,34.06,125.44,218.25
1141,153,217.46,4.68,-0.11,-0.05,8.64,0,0,3.65,0,0,0,208.5,27.5,0,1817,5633,,0.089382716,0.08774433,153,,,,,33.27,124.65,217.46
1142,150.8,216.69,4.67,-0.1,-0.04,8.61,0,0,3.63,0,0,0,208,27.5,0,1817,5635,,0.089135802,0.087430928,150.8,,,,,32.5,123.88,216.69
1143,148.8,215.94,4.69,-0.1,-0.04,8.57,0,0,3.61,0,0,0,207,27,0,1817,5636,,0.088888889,0.087113402,148.8,,,,,31.75,123.13,215.94
1144,148.4,215.12,4.64,-0.1,-0.06,8.53,0,0,3.59,0,0,0,206.5,27.5,0,1817,5637,,0.088395062,0.086795876,148.4,,,,,30.93,122.31,215.12
1145,147,214.39,4.58,-0.09,-0.05,8.5,0,0,3.58,0,0,0,206,27.5,0,1817,5638,,0.088148148,0.086519588,147,,,,,30.2,121.58,214.39
1146,144.8,213.62,4.58,-0.1,-0.05,8.44,0,0,3.57,0,0,0,205,27,0,1817,5640,,0.087901235,0.086202062,144.8,,,,,29.43,120.81,213.62
1147,142.8,212.75,4.58,-0.1,-0.04,8.41,0,0,3.55,0,0,0,204.5,27,0,1817,5641,,0.087654321,0.085843299,142.8,,,,,28.56,119.94,212.75
1148,142.2,211.99,4.59,-0.09,-0.04,8.37,0,0,3.53,0,0,0,202.5,26.5,0,1817,5642,,0.08691358,0.085525773,142.2,,,,,27.8,119.18,211.99
1149,141,211.3,4.59,-0.11,-0.04,8.34,0,0,3.52,0,0,0,202.5,26.5,0,1817,5643,,0.08691358,0.085241237,141,,,,,27.11,118.49,211.3
1150,138.4,210.53,4.56,-0.1,-0.04,8.29,0,0,3.51,0,0,0,202,26,0,1817,5645,,0.08691358,0.084936082,138.4,,,,,26.34,117.72,210.53
1151,136.8,209.87,4.49,-0.1,-0.03,8.26,0,0,3.47,0,0,0,201.5,26.5,0,1817,5646,,0.086419753,0.084692784,136.8,,,,,25.68,117.06,209.87
1152,134.2,209.09,4.49,-0.09,-0.05,8.21,0,0,3.46,0,0,0,200.5,26.5,0,1817,5647,,0.085925926,0.084371134,134.2,,,,,24.9,116.28,209.09
1153,130.8,208.41,4.48,-0.1,-0.03,8.16,0,0,3.44,0,0,0,199.5,26,0,1817,5648,,0.085679012,0.084094845,130.8,,,,,24.22,115.6,208.41
1154,129,207.63,4.47,-0.1,-0.05,8.12,0,0,3.42,0,0,0,199,26.5,0,1817,5649,,0.085185185,0.08377732,129,,,,,23.44,114.82,207.63
1155,126,206.97,4.47,-0.1,-0.04,8.07,0,0,3.41,0,0,0,198,26,0,1817,5651,,0.084938272,0.083505155,126,,,,,22.78,114.16,206.97
1156,123.6,206.29,4.44,-0.09,-0.04,8.04,0,0,3.39,0,0,0,197.5,25,0,1817,5652,,0.085185185,0.083237113,123.6,,,,,22.1,113.48,206.29
1157,120.8,205.51,4.36,-0.1,-0.04,8,0,0,3.38,0,0,0,197,25.5,0,1817,5653,,0.084691358,0.082948454,120.8,,,,,21.32,112.7,205.51
1158,131.2,204.76,4.37,-0.09,-0.04,7.96,0,0,3.35,0,0,0,195.5,25.5,0,1817,5654,,0.083950617,0.082635052,131.2,,,,,20.57,111.95,204.76
1159,128.8,204.08,4.37,-0.1,-0.04,7.94,0,0,3.34,0,0,0,195.5,25.5,0,1817,5655,,0.083950617,0.082354639,128.8,,,,,19.89,111.27,204.08
1160,124.4,203.31,4.37,-0.1,-0.04,7.91,0,0,3.32,0,0,0,194.5,25.5,0,1817,5657,,0.08345679,0.082037113,124.4,,,,,19.12,110.5,203.31
1161,121.2,202.63,4.36,-0.1,-0.04,7.88,0,0,3.3,0,0,0,193.5,26,0,1817,5658,,0.082716049,0.081760825,121.2,,,,,18.44,109.82,202.63
1162,119,201.86,4.24,-0.11,-0.06,7.85,0,0,3.29,0,0,0,193.5,25.5,0,1817,5659,,0.082962963,0.081492784,119,,,,,17.67,109.05,201.86
1163,117.2,201.19,4.25,-0.11,-0.05,7.81,0,0,3.28,0,0,0,192.5,25.5,0,1817,5700,,0.082469136,0.081212371,117.2,,,,,17,108.38,201.19
1164,114.6,200.43,4.25,-0.11,-0.04,7.79,0,0,3.26,0,0,0,191.5,25,0,1817,5701,,0.082222222,0.080898969,114.6,,,,,16.24,107.62,200.43
1165,112.8,199.74,4.25,-0.1,-0.05,7.74,0,0,3.25,0,0,0,191,25,0,1817,5702,,0.081975309,0.080614433,112.8,,,,,15.55,106.93,199.74
1166,113.6,198.98,4.27,-0.1,-0.03,7.71,0,0,3.24,0,0,0,190,24.5,0,1817,5704,,0.081728395,0.080292784,113.6,,,,,14.79,106.17,198.98
1167,111,198.23,4.27,-0.1,-0.04,7.67,0,0,3.22,0,0,0,189,25,0,1817,5705,,0.080987654,0.079983505,111,,,,,14.04,105.42,198.23
1168,108.6,197.54,4.17,-0.1,-0.04,7.62,0,0,3.21,0,0,0,189,24,0,1817,5706,,0.081481481,0.079740206,108.6,,,,,13.35,104.73,197.54
1169,104.8,196.76,4.16,-0.1,-0.03,7.59,0,0,3.19,0,0,0,188,24.5,0,1817,5707,,0.080740741,0.07942268,104.8,,,,,12.57,103.95,196.76
1170,104.4,196.09,4.15,-0.1,-0.02,7.56,0,0,3.17,0,0,0,187,24.5,0,1817,5708,,0.080246914,0.079150515,104.4,,,,,11.9,103.28,196.09
1171,103,195.33,4.14,-0.11,-0.05,7.51,0,0,3.14,0,0,0,187.5,24.5,0,1817,5710,,0.080493827,0.078841237,103,,,,,11.14,102.52,195.33
1172,101.2,194.65,4.15,-0.1,-0.05,7.47,0,0,3.13,0,0,0,186,24,0,1817,5711,,0.08,0.078556701,101.2,,,,,10.46,101.84,194.65
1173,97.2,193.89,4.15,-0.11,-0.05,7.43,0,0,3.11,0,0,0,185,23.5,0,1817,5712,,0.079753086,0.078243299,97.2,,,,,9.7,101.08,193.89
1174,97,193.14,4.04,-0.08,-0.04,7.41,0,0,3.1,0,0,0,184.5,24.5,0,1817,5713,,0.079012346,0.077979381,97,,,,,8.95,100.33,193.14
1175,95,192.45,4.04,-0.1,-0.05,7.37,0,0,3.08,0,0,0,184,24,0,1817,5714,,0.079012346,0.077694845,95,,,,,8.26,99.64,192.45
1176,94.2,191.68,4.03,-0.1,-0.05,7.33,0,0,3.07,0,0,0,183,24,0,1817,5716,,0.078518519,0.077381443,94.2,,,,,7.49,98.87,191.68
1177,90.4,191.01,4.03,-0.09,-0.05,7.3,0,0,3.05,0,0,0,182,23.5,0,1817,5717,,0.078271605,0.077105155,90.4,,,,,6.82,98.2,191.01
1178,89.2,190.28,4.03,-0.11,-0.05,7.26,0,0,3.04,0,0,0,181.5,23.5,0,1817,5718,,0.078024691,0.076804124,89.2,,,,,6.09,97.47,190.28
1179,88.4,189.56,3.94,-0.11,-0.05,7.22,0,0,3.03,0,0,0,180.5,24,0,1817,5719,,0.077283951,0.07654433,88.4,,,,,5.37,96.75,189.56
1180,83.2,188.9,3.93,-0.11,-0.06,7.19,0,0,3.01,0,0,0,180,24,0,1817,5720,,0.077037037,0.076276289,83.2,,,,,4.71,96.09,188.9
1181,84,188.13,3.93,-0.11,-0.05,7.16,0,0,2.97,0,0,0,179.5,23.5,0,1817,5721,,0.077037037,0.075958763,84,,,,,3.94,95.32,188.13
1182,80.4,187.27,3.94,-0.11,-0.05,7.11,0,0,2.96,0,0,0,178.5,23,0,1817,5723,,0.076790123,0.0756,80.4,,,,,3.08,94.46,187.27
1183,78.8,186.59,3.95,-0.1,-0.04,7.08,0,0,2.95,0,0,0,177,22.5,0,1817,5724,,0.076296296,0.075315464,78.8,,,,,2.4,93.78,186.59
1184,74.6,185.82,3.93,-0.1,-0.02,7.05,0,0,2.94,0,0,0,176.5,23.5,0,1817,5725,,0.075555556,0.075006186,74.6,,,,,1.63,93.01,185.82
1185,74,185.1,3.85,-0.1,-0.04,6.98,0,0,2.92,0,0,0,176.5,22.5,0,1817,5726,,0.076049383,0.074742268,74,,,,,0.91,92.29,185.1
1186,68.6,184.39,3.86,-0.09,-0.04,6.95,0,0,2.91,0,0,0,175.5,22.5,0,1817,5728,,0.075555556,0.074445361,68.6,,,,,0.2,91.58,184.39
1187,71.2,183.63,3.85,-0.1,-0.04,6.91,0,0,2.89,0,0,0,175,23,0,1817,5729,,0.075061728,0.074136082,71.2,,,,,-0.56,90.82,183.63
1188,71.4,182.94,3.85,-0.08,-0.03,6.88,0,0,2.88,0,0,0,174,22,0,1817,5730,,0.075061728,0.073851546,71.4,,,,,-1.25,90.13,182.94
1189,71,182.18,3.86,-0.07,-0.03,6.84,0,0,2.86,0,0,0,174,22.5,0,1817,5731,,0.074814815,0.073534021,71,,,,,-2.01,89.37,182.18
1190,69.2,181.51,3.75,-0.07,-0.02,6.81,0,0,2.85,0,0,0,173,22.5,0,1817,5732,,0.074320988,0.073303093,69.2,,,,,-2.68,88.7,181.51
1191,64.4,180.74,3.74,-0.06,-0.03,6.79,0,0,2.82,0,0,0,172.5,22,0,1817,5733,,0.074320988,0.072989691,64.4,,,,,-3.45,87.93,180.74
1192,66,180.03,3.74,-0.08,-0.03,6.74,0,0,2.81,0,0,0,171.5,22,0,1817,5735,,0.07382716,0.072696907,66,,,,,-4.16,87.22,180.03
1193,65.2,179.31,3.73,-0.05,-0.02,6.71,0,0,2.78,0,0,0,171,22,0,1817,5736,,0.073580247,0.072404124,65.2,,,,,-4.88,86.5,179.31
1194,58.2,178.54,3.75,-0.04,-0.02,6.67,0,0,2.78,0,0,0,169,21.5,0,1817,5737,,0.072839506,0.072078351,58.2,,,,,-5.65,85.73,178.54
1195,56,177.87,3.65,-0.04,-0.03,6.64,0,0,2.76,0,0,0,169,21.5,0,1817,5738,,0.072839506,0.071843299,56,,,,,-6.32,85.06,177.87
1196,58,177.11,3.64,-0.04,-0.03,6.6,0,0,2.75,0,0,0,168.5,21.5,0,1817,5739,,0.072592593,0.071534021,58,,,,,-7.08,84.3,177.11
1197,55,176.43,3.65,-0.03,-0.03,6.56,0,0,2.73,0,0,0,168,21.5,0,1817,5740,,0.072345679,0.071249485,55,,,,,-7.76,83.62,176.43
1198,56.2,175.67,3.61,-0.04,-0.03,6.52,0,0,2.72,0,0,0,167.5,21.5,0,1817,5742,,0.072098765,0.070952577,56.2,,,,,-8.52,82.86,175.67
1199,55.4,174.98,3.63,-0.03,-0.04,6.46,0,0,2.71,0,0,0,166.5,21.5,0,1817,5743,,0.071604938,0.070659794,55.4,,,,,-9.21,82.17,174.98
1200,54.6,174.24,3.57,-0.02,-0.03,6.41,0,0,2.69,0,0,0,165.5,21.5,0,1817,5744,,0.071111111,0.070379381,54.6,,,,,-9.95,81.43,174.24
1201,55,173.46,3.53,0,-0.03,6.36,0,0,2.67,0,0,0,165,21.5,0,1817,5745,,0.070864198,0.070074227,55,,,,,-10.73,80.65,173.46
1202,73.6,172.8,3.53,0.01,-0.03,6.36,0,0,2.68,0,0,0,164.5,21.5,0,1817,5746,,0.070617284,0.069802062,73.6,,,,,-11.39,79.99,172.8
1203,72.2,172.02,3.53,0.01,-0.03,6.32,0,0,2.66,0,0,0,163.5,21,0,1817,5748,,0.07037037,0.069480412,72.2,,,,,-12.17,79.21,172.02
1204,70.8,171.35,3.53,0.01,-0.03,6.29,0,0,2.65,0,0,0,162.5,20.5,0,1817,5749,,0.070123457,0.069204124,70.8,,,,,-12.84,78.54,171.35
1205,70.8,170.58,3.54,0.02,-0.03,6.26,0,0,2.65,0,0,0,162.5,20.5,0,1817,5750,,0.070123457,0.068882474,70.8,,,,,-13.61,77.77,170.58
1206,67.6,169.82,3.42,0.01,-0.03,6.22,0,0,2.62,0,0,0,161,20.5,0,1817,5751,,0.069382716,0.068618557,67.6,,,,,-14.37,77.01,169.82
1207,64.8,169.06,3.43,0,-0.04,6.17,0,0,2.6,0,0,0,160.5,21,0,1817,5753,,0.068888889,0.068301031,64.8,,,,,-15.13,76.25,169.06
1208,61.8,168.38,3.42,0,-0.04,6.14,0,0,2.59,0,0,0,160,20.5,0,1817,5754,,0.068888889,0.068024742,61.8,,,,,-15.81,75.57,168.38
1209,62.8,167.61,3.43,0,-0.03,6.11,0,0,2.57,0,0,0,159,20.5,0,1817,5755,,0.068395062,0.067703093,62.8,,,,,-16.58,74.8,167.61
1210,61.4,166.84,3.41,0.01,-0.04,6.08,0,0,2.57,0,0,0,158.5,20,0,1817,5756,,0.068395062,0.067393814,61.4,,,,,-17.35,74.03,166.84
1211,60.6,166.17,3.42,0.01,-0.03,6.05,0,0,2.55,0,0,0,158,20,0,1817,5757,,0.068148148,0.067113402,60.6,,,,,-18.02,73.36,166.17
1212,57.6,165.4,3.32,0.01,-0.03,6.02,0,0,2.54,0,0,0,156.5,20.5,0,1817,5758,,0.067160494,0.066837113,57.6,,,,,-18.79,72.59,165.4
1213,56.2,164.64,3.3,0.01,-0.03,5.98,0,0,2.52,0,0,0,156,20,0,1817,5800,,0.067160494,0.066531959,56.2,,,,,-19.55,71.83,164.64
1214,52.8,163.87,3.32,0.01,-0.04,5.95,0,0,2.51,0,0,0,156,20,0,1817,5801,,0.067160494,0.066206186,52.8,,,,,-20.32,71.06,163.87
1215,53.2,163.2,3.31,0.01,-0.04,5.9,0,0,2.49,0,0,0,155,19.5,0,1817,5802,,0.06691358,0.065934021,53.2,,,,,-20.99,70.39,163.2
1216,51.4,162.44,3.31,0,-0.03,5.87,0,0,2.48,0,0,0,154,19.5,0,1817,5803,,0.066419753,0.065620619,51.4,,,,,-21.75,69.63,162.44
1217,51.2,161.72,3.31,0.01,-0.03,5.84,0,0,2.46,0,0,0,154,20,0,1817,5804,,0.06617284,0.065323711,51.2,,,,,-22.47,68.91,161.72
1218,51,161,3.24,0.01,-0.03,5.8,0,0,2.45,0,0,0,153,19.5,0,1817,5806,,0.065925926,0.06505567,51,,,,,-23.19,68.19,161
1219,47.4,160.23,3.21,0.01,-0.03,5.76,0,0,2.43,0,0,0,152,20,0,1817,5807,,0.065185185,0.064750515,47.4,,,,,-23.96,67.42,160.23
1220,44.2,159.56,3.23,0.02,-0.04,5.73,0,0,2.41,0,0,0,151.5,19.5,0,1817,5808,,0.065185185,0.064465979,44.2,,,,,-24.63,66.75,159.56
1221,43.6,158.79,3.21,0.01,-0.02,5.7,0,0,2.4,0,0,0,150.5,19.5,0,1817,5809,,0.064691358,0.064156701,43.6,,,,,-25.4,65.98,158.79
1222,44.6,158.12,3.21,0.01,-0.03,5.66,0,0,2.39,0,0,0,150,20,0,1817,5810,,0.064197531,0.063880412,44.6,,,,,-26.07,65.31,158.12
1223,43.2,157.35,3.2,0.01,-0.02,5.63,0,0,2.38,0,0,0,149.5,19,0,1817,5811,,0.064444444,0.06356701,43.2,,,,,-26.84,64.54,157.35
1224,36.6,155.43,3.1,0.01,-0.02,5.53,0,0,2.32,0,0,0,147,19,0,1817,5815,,0.063209877,0.062816495,36.6,,,,,-28.76,62.62,155.43
1225,37.8,154.61,3.1,0,-0.03,5.51,0,0,2.31,0,0,0,146.5,18.5,0,1817,5816,,0.063209877,0.062478351,37.8,,,,,-29.58,61.8,154.61
1226,40,153.89,3.08,0,-0.02,5.47,0,0,2.3,0,0,0,145.5,18.5,0,1817,5817,,0.062716049,0.062189691,40,,,,,-30.3,61.08,153.89
1227,40.6,153.12,3.09,-0.01,-0.03,5.43,0,0,2.28,0,0,0,144.5,18.5,0,1817,5818,,0.062222222,0.061868041,40.6,,,,,-31.07,60.31,153.12
1228,42,152.35,3.1,0,-0.03,5.39,0,0,2.27,0,0,0,144.5,19.5,0,1817,5820,,0.061728395,0.061546392,42,,,,,-31.84,59.54,152.35
1229,38.6,151.49,2.98,0.02,-0.03,5.33,0,0,2.27,0,0,0,143.5,18.5,0,1817,5821,,0.061728395,0.061241237,38.6,,,,,-32.7,58.68,151.49
1230,38.8,150.62,2.99,0.02,-0.04,5.3,0,0,2.25,0,0,0,142.5,18,0,1817,5823,,0.061481481,0.060878351,38.8,,,,,-33.57,57.81,150.62
1231,35.6,149.85,2.99,0.01,-0.04,5.26,0,0,2.22,0,0,0,141.5,19,0,1817,5824,,0.060493827,0.060560825,35.6,,,,,-34.34,57.04,149.85
1232,35.8,149.06,2.97,0,-0.03,5.23,0,0,2.21,0,0,0,141.5,18,0,1817,5825,,0.060987654,0.060243299,35.8,,,,,-35.13,56.25,149.06
1233,37.2,148.3,3,0.01,-0.02,5.19,0,0,2.19,0,0,0,139.5,17.5,0,1817,5826,,0.060246914,0.059917526,37.2,,,,,-35.89,55.49,148.3
1234,34.6,147.48,2.98,0.03,-0.01,5.15,0,0,2.19,0,0,0,139.5,17.5,0,1817,5827,,0.060246914,0.059587629,34.6,,,,,-36.71,54.67,147.48
1235,35.6,146.76,2.9,0.01,-0.03,5.11,0,0,2.18,0,0,0,138.5,17.5,0,1817,5829,,0.059753086,0.059323711,35.6,,,,,-37.43,53.95,146.76
1236,32.8,145.62,2.89,0.01,-0.04,5.06,0,0,2.15,0,0,0,137,17.5,0,1817,5831,,0.059012346,0.058857732,32.8,,,,,-38.57,52.81,145.62
1237,37,144.84,2.89,0.01,-0.02,4.99,0,0,2.13,0,0,0,137,17.5,0,1817,5832,,0.059012346,0.058536082,37,,,,,-39.35,52.03,144.84
1238,36,144.01,2.89,0.01,-0.02,4.96,0,0,2.13,0,0,0,135.5,17,0,1817,5833,,0.058518519,0.058193814,36,,,,,-40.18,51.2,144.01
1239,36.6,143.29,2.88,0.01,-0.03,4.92,0,0,2.11,0,0,0,135,17.5,0,1817,5834,,0.058024691,0.057901031,36.6,,,,,-40.9,50.48,143.29
1240,35.6,142.52,2.77,0,-0.02,4.88,0,0,2.1,0,0,0,134,17,0,1817,5836,,0.057777778,0.057628866,35.6,,,,,-41.67,49.71,142.52
1241,34.8,141.75,2.79,0.02,-0.03,4.85,0,0,2.09,0,0,0,133,17,0,1817,5837,,0.057283951,0.057303093,34.8,,,,,-42.44,48.94,141.75
1242,33.4,140.97,2.79,0,-0.04,4.81,0,0,2.07,0,0,0,133,17,0,1817,5838,,0.057283951,0.056981443,33.4,,,,,-43.22,48.16,140.97
1243,32.8,140.21,2.79,0.01,-0.03,4.77,0,0,2.06,0,0,0,131.5,16.5,0,1817,5839,,0.056790123,0.056668041,32.8,,,,,-43.98,47.4,140.21
1244,32.2,139.53,2.79,0,-0.03,4.74,0,0,2.05,0,0,0,131.5,16.5,0,1817,5841,,0.056790123,0.056387629,32.2,,,,,-44.66,46.72,139.53
1245,30.2,138.75,2.77,0.01,-0.02,4.7,0,0,2.02,0,0,0,131,17,0,1817,5842,,0.056296296,0.056074227,30.2,,,,,-45.44,45.94,138.75
1246,29.4,137.97,2.68,0.01,-0.04,4.67,0,0,2.02,0,0,0,129.5,16.5,0,1817,5843,,0.055802469,0.055789691,29.4,,,,,-46.22,45.16,137.97
1247,28.2,137.22,2.68,0.01,-0.02,4.64,0,0,2,0,0,0,129.5,16.5,0,1817,5844,,0.055802469,0.055480412,28.2,,,,,-46.97,44.41,137.22
1248,27.4,136.5,2.69,0.01,-0.03,4.6,0,0,1.98,0,0,0,128.5,16.5,0,1817,5846,,0.055308642,0.055179381,27.4,,,,,-47.69,43.69,136.5
1249,29,135.77,2.68,0.01,-0.03,4.56,0,0,1.97,0,0,0,128,16.5,0,1817,5847,,0.055061728,0.054882474,29,,,,,-48.42,42.96,135.77
1250,25.8,134.98,2.67,0.01,-0.02,4.52,0,0,1.95,0,0,0,127,16,0,1817,5848,,0.054814815,0.054560825,25.8,,,,,-49.21,42.17,134.98
1251,24.8,134.2,2.58,0.01,-0.02,4.49,0,0,1.94,0,0,0,126.5,16,0,1817,5849,,0.054567901,0.054276289,24.8,,,,,-49.99,41.39,134.2
1252,25.2,133.52,2.56,0.01,-0.02,4.45,0,0,1.93,0,0,0,125,16,0,1817,5850,,0.05382716,0.054004124,25.2,,,,,-50.67,40.71,133.52
1253,24.6,132.68,2.58,0.01,-0.03,4.39,0,0,1.92,0,0,0,124.5,16,0,1817,5852,,0.053580247,0.053649485,24.6,,,,,-51.51,39.87,132.68
1254,24.2,131.88,2.58,0.01,-0.02,4.35,0,0,1.89,0,0,0,123.5,15.5,0,1817,5853,,0.053333333,0.053319588,24.2,,,,,-52.31,39.07,131.88
1255,23,131.1,2.57,0.01,-0.02,4.32,0,0,1.89,0,0,0,123.5,15.5,0,1817,5854,,0.053333333,0.053002062,23,,,,,-53.09,38.29,131.1
1256,22,130.33,2.47,0.01,-0.02,4.28,0,0,1.87,0,0,0,122.5,15,0,1817,5856,,0.05308642,0.052725773,22,,,,,-53.86,37.52,130.33
1257,21,129.55,2.48,0.01,-0.01,4.26,0,0,1.86,0,0,0,121.5,15,0,1817,5857,,0.052592593,0.0524,21,,,,,-54.64,36.74,129.55
1258,20.4,128.77,2.49,0.02,-0.02,4.21,0,0,1.84,0,0,0,121,15,0,1817,5858,,0.052345679,0.052074227,20.4,,,,,-55.42,35.96,128.77
1259,18.8,127.94,2.47,0.02,-0.01,4.17,0,0,1.84,0,0,0,120,15,0,1817,5859,,0.051851852,0.051740206,18.8,,,,,-56.25,35.13,127.94
1260,18,127.24,2.48,0.02,-0.01,4.14,0,0,1.83,0,0,0,119,15,0,1817,5901,,0.051358025,0.051447423,18,,,,,-56.95,34.43,127.24
1261,18.2,126.46,2.38,0.01,-0.01,4.11,0,0,1.81,0,0,0,118.5,14.5,0,1817,5902,,0.051358025,0.05116701,18.2,,,,,-57.73,33.65,126.46
1262,17,125.67,2.38,0.03,-0.01,4.08,0,0,1.8,0,0,0,118,15.5,0,1817,5903,,0.050617284,0.050841237,17,,,,,-58.52,32.86,125.67
1263,16.4,124.89,2.38,0.03,0,4.05,0,0,1.78,0,0,0,117.5,15,0,1817,5904,,0.050617284,0.050519588,16.4,,,,,-59.3,32.08,124.89
